original_text,label_name
How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,balance_not_updated_after_bank_transfer
I haven't received my card.,card_arrival
My phone was stolen so I no longer have access to the app.,lost_or_stolen_phone
Who accepts the card?,card_acceptance
What is the Top up rate charge for using a card in the US?,top_up_by_card_charge
My card was refused,declined_card_payment
"What's going on with the top-up? All it says is pending, pending, pending! I use your service several times a week and have never had a problem before! What's going on here?",pending_top_up
"I just got my new card, how do I activate it?",activate_my_card
Does transferring money have a fee?,transfer_fee_charged
Can my children open an account?,age_limit
"My pins seems to be blocked, can you unblock it please",pin_blocked
"I need assistance finding out why I am unable to top-up my card, it keeps getting refused.  It is extremely imperative I get this resolved quickly.",top_up_failed
My card is stolen.  Help!,lost_or_stolen_card
I'm pretty sure something went wrong with my exchange. I changed Russian Ruble to UK pounds and was charged way too much!,card_payment_wrong_exchange_rate
Why has my transfer not arrived yet?,transfer_not_received_by_recipient
Does this app exchange currencies?,exchange_via_app
Did  my transfer fail?,failed_transfer
Is there a reason that my top-up is still pending?,pending_top_up
Why am I seeing a fee for transferring money?,transfer_fee_charged
Where is a ATM that accepts Mastercard?,atm_support
I didn't make this payment!,card_payment_not_recognised
I need assistance with understanding which fiat currencies that you support.,fiat_currency_support
I believe my top up did not work.,top_up_failed
"I need to exchange my GBP to AUD, how would I do this?",exchange_via_app
How do I add the card to my account?,card_linking
What do I do if I can't get my card out of the ATM?,card_swallowed
What are the fees of using an international card to add money?,top_up_by_card_charge
Can I have a Visa card?,visa_or_mastercard
can you top up your account automatically,automatic_top_up
How do I turn on my new card?,activate_my_card
I would like to change my pin.,change_pin
Where would I find top up by cash deposit?,top_up_by_cash_or_cheque
I am seeing in the App a diret debit that its not mine,direct_debit_payment_not_recognised
I'm having trouble proving my identity,unable_to_verify_identity
Everything was stolen from me.  I can't use the app.  Please advise.,lost_or_stolen_phone
How can I see my source of funds?,verify_source_of_funds
I don't see me 'top up' in my wallet,topping_up_by_card
"My card is expiring shortly.  How much will it cost for a replacement, and how soon can I get it?",card_about_to_expire
How long will a transfer from China take? I need to transfer something from there.,transfer_timing
i need help finding the auto top up option.,automatic_top_up
What is my password?,passcode_forgotten
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",cash_withdrawal_not_recognised
How do I exchange currencies with this,exchange_via_app
What is the rate for exchange fees?,exchange_charge
How many disposable cards can I have at one time?,disposable_card_limits
Why can't I see a recent refund in my statement?,Refund_not_showing_up
My PIN is not working and I need assistance.,pin_blocked
Can you please tell me why my transfer failed?,failed_transfer
Can you assist me with unblocking my PIN? I put it in wrong too many times.,pin_blocked
My ATM transaction was cancelled.,declined_cash_withdrawal
Why is there a fee for my transfer?,transfer_fee_charged
"Hello, I am facing the issue with my new card as payments are declining again and again. Please help me in this issue.",declined_card_payment
Will my other US credit card be accepted?,supported_cards_and_currencies
"If I lost my phone at the hotel, can I still use the app?",lost_or_stolen_phone
Why didn't the ATM give me my money?,declined_cash_withdrawal
What is the tracking number for the card you sent?,card_arrival
A transfer to my account was denied.,beneficiary_not_allowed
"Can I change my pin at ATMs?  If so, what ones?",change_pin
Can you transfer money to your card by bank transfer?,transfer_into_account
I need to report a stolen card,lost_or_stolen_card
Something went wrong with my withdrawal. The amount of money isn't right.,wrong_amount_of_cash_received
Can I open an account for my children?,age_limit
Why haven't I received my new card yet?,card_arrival
The app doesn't believe that I am myself,unable_to_verify_identity
Why did my top-up not get approved this time?,top_up_reverted
When can I expect my refund?,Refund_not_showing_up
"My card got trapped inside an ATM, what should I do?",card_swallowed
"I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",direct_debit_payment_not_recognised
If I order a card when does it arrive?,card_delivery_estimate
I made a mistake and need to cancel a transfer.,cancel_transfer
How can I top-up my limit?,top_up_limits
What is the time frame for a transfer from the US?,transfer_timing
I used my card and there was a fee,card_payment_fee_charged
I made a bank transfer and my account balance did not show it.,balance_not_updated_after_bank_transfer
How long is the delivery to the US?,card_delivery_estimate
What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,wrong_amount_of_cash_received
I would like to exchange currencies,exchange_via_app
I'm still waiting on my card to be delivered.,card_arrival
I want a virtual card!,getting_virtual_card
